index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
15371,point.C,0.0,0.0,0.0,24.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,24.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,13.0,12
15372,dense_vector.C,0.0,0.0,0.0,10.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,1.0,0.0,0.0,17.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9,11.0,10
15379,equation_systems.C,3.0,13.0,2.0,150.0,301.0,69.0,3.0,3.0,3.0,1.0,19.0,3.0,13.0,1.0,0.0,22.0,517.0,150.0,282.0,81.0,166.0,49.0,24.0,16.0,188.0,221.0,66.0,21.0,134.0,11.0,11.0,11.0,1.0,6.0,0.17,62.0,62.0,62.0,22.0,32,32.0,32
15381,adaptive.h,1.0,5.0,1.0,53.0,74.0,74.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,10.0,198.0,53.0,65.0,38.0,18.0,74.0,0.0,9.0,25.0,37.0,22.0,0.0,15.0,2.0,2.0,2.0,1.0,1.0,1.14,11.0,11.0,11.0,10.0,2,5.0,2
15385,grid2grid.cc,62.0,145.0,53.0,68.0,153.0,55.0,17.0,17.0,17.0,1.0,257.0,62.0,145.0,53.0,0.0,1.0,273.0,68.0,145.0,36.0,103.0,55.0,0.0,8.0,119.0,131.0,36.0,16.0,79.0,17.0,17.0,17.0,1.0,5.0,0.38,17.0,17.0,17.0,1.0,0,1.0,0
15387,petsc_interface.C,0.0,0.0,0.0,108.0,180.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,8.0,0.0,0.0,0.0,15.0,327.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
15388,refine.c,8.0,33.0,2.0,41.0,133.0,31.0,6.0,6.0,7.0,1.0,42.0,8.0,33.0,2.0,0.0,4.0,204.0,41.0,132.0,15.0,94.0,31.0,0.0,1.0,111.0,136.0,15.0,15.0,106.0,10.0,10.0,10.0,3.0,5.0,0.23,24.0,24.0,26.0,6.0,2,5.0,2
15392,error_vector.C,5.0,13.0,1.0,67.0,96.0,23.0,3.0,3.0,3.0,1.0,19.0,5.0,13.0,1.0,0.0,7.0,184.0,67.0,94.0,29.0,48.0,23.0,0.0,2.0,58.0,80.0,29.0,10.0,41.0,4.0,4.0,4.0,1.0,3.0,0.24,23.0,23.0,23.0,7.0,17,19.0,18
15394,mesh_exodus_support.C,33.0,73.0,36.0,162.0,345.0,78.0,1.0,1.0,1.0,1.0,127.0,3.0,9.0,4.0,0.0,1.0,566.0,16.0,9.0,1.0,4.0,20.0,512.0,14.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.22,1.0,1.0,1.0,1.0,0,0.0,0
15399,cell_inf_hex.C,0.0,0.0,0.0,72.0,133.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,6.0,0.0,0.0,0.0,16.0,331.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,22.0,18
15400,precond.c,4.0,14.0,9.0,17.0,51.0,42.0,1.0,1.0,2.0,1.0,28.0,4.0,14.0,9.0,0.0,3.0,110.0,17.0,43.0,3.0,34.0,42.0,0.0,8.0,25.0,29.0,3.0,0.0,26.0,2.0,2.0,3.0,1.0,1.0,0.98,4.0,4.0,5.0,3.0,2,5.0,2
15406,point_locator_tree.C,4.0,20.0,5.0,50.0,105.0,41.0,4.0,4.0,4.0,1.0,29.0,4.0,20.0,5.0,0.0,5.0,196.0,50.0,101.0,14.0,56.0,41.0,0.0,4.0,34.0,52.0,8.0,4.0,40.0,7.0,7.0,7.0,5.0,4.0,0.41,19.0,18.0,19.0,9.0,19,25.0,22
15407,pspases.c,18.0,45.0,9.0,41.0,91.0,35.0,16.0,16.0,16.0,1.0,71.0,18.0,45.0,9.0,0.0,2.0,167.0,41.0,90.0,13.0,71.0,35.0,0.0,1.0,107.0,137.0,12.0,15.0,110.0,22.0,22.0,22.0,1.0,2.0,0.39,32.0,32.0,32.0,2.0,2,5.0,2
15408,tecplot_io.C,17.0,54.0,7.0,105.0,271.0,50.0,5.0,5.0,5.0,1.0,78.0,6.0,23.0,3.0,0.0,4.0,426.0,49.0,93.0,17.0,55.0,33.0,234.0,31.0,36.0,55.0,11.0,2.0,42.0,12.0,12.0,13.0,1.0,3.0,0.35,20.0,20.0,21.0,4.0,19,23.0,19
15414,cell_inf_hex8.C,0.0,0.0,0.0,78.0,203.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,6.0,0.0,0.0,0.0,15.0,305.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,24.0,21
15415,analytic_function.C,0.0,6.0,1.0,26.0,27.0,20.0,2.0,2.0,2.0,1.0,7.0,0.0,6.0,1.0,0.0,4.0,73.0,26.0,25.0,13.0,6.0,20.0,0.0,2.0,6.0,11.0,5.0,0.0,6.0,2.0,2.0,3.0,1.0,0.0,0.8,7.0,7.0,8.0,4.0,9,11.0,10
15416,setup.c,36.0,142.0,20.0,43.0,144.0,37.0,34.0,34.0,35.0,7.0,193.0,35.0,134.0,20.0,0.0,1.0,219.0,42.0,134.0,8.0,105.0,37.0,7.0,4.0,142.0,174.0,8.0,9.0,157.0,34.0,34.0,35.0,7.0,3.0,0.28,34.0,34.0,35.0,7.0,2,5.0,2
15419,kmetis.c,8.0,24.0,0.0,32.0,74.0,24.0,6.0,6.0,6.0,1.0,32.0,8.0,24.0,0.0,0.0,3.0,129.0,32.0,73.0,15.0,51.0,24.0,0.0,1.0,60.0,75.0,11.0,8.0,56.0,10.0,10.0,10.0,1.0,1.0,0.33,17.0,17.0,17.0,3.0,4,10.0,4
15424,numeric_vector.C,4.0,22.0,0.0,41.0,117.0,27.0,3.0,3.0,4.0,1.0,26.0,4.0,18.0,0.0,0.0,4.0,184.0,38.0,77.0,19.0,47.0,26.0,34.0,10.0,37.0,45.0,12.0,1.0,32.0,3.0,3.0,5.0,1.0,2.0,0.34,10.0,11.0,14.0,4.0,19,20.0,21
15428,quadrature_clough_2D.C,7.0,46.0,6.0,16.0,48.0,21.0,4.0,3.0,4.0,1.0,59.0,7.0,44.0,6.0,0.0,1.0,85.0,16.0,44.0,5.0,31.0,21.0,0.0,4.0,27.0,32.0,4.0,2.0,26.0,4.0,3.0,4.0,1.0,2.0,0.48,4.0,3.0,4.0,1.0,16,19.0,17
15436,quadrature_clough.C,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
15437,fe_base.C,9.0,52.0,5.0,183.0,722.0,71.0,7.0,4.0,9.0,4.0,66.0,8.0,33.0,5.0,0.0,9.0,974.0,134.0,301.0,40.0,178.0,64.0,454.0,29.0,133.0,204.0,39.0,11.0,154.0,24.0,8.0,42.0,19.0,3.0,0.21,65.0,33.0,83.0,40.0,42,42.0,41
15438,nonlinear_implicit_system.C,2.0,8.0,3.0,33.0,43.0,33.0,1.0,1.0,1.0,1.0,13.0,2.0,8.0,3.0,0.0,5.0,109.0,33.0,40.0,20.0,17.0,33.0,0.0,3.0,15.0,20.0,9.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,0.82,5.0,5.0,5.0,5.0,12,14.0,13
15440,exgids.c,11.0,119.0,4.0,14.0,122.0,45.0,17.0,6.0,17.0,17.0,132.0,11.0,119.0,4.0,0.0,1.0,179.0,14.0,119.0,9.0,99.0,45.0,0.0,3.0,79.0,97.0,7.0,0.0,90.0,17.0,6.0,17.0,17.0,1.0,0.38,17.0,6.0,17.0,17.0,2,5.0,2
15442,node_refine.c,23.0,78.0,16.0,81.0,237.0,71.0,15.0,15.0,16.0,3.0,115.0,23.0,75.0,16.0,0.0,3.0,383.0,81.0,226.0,21.0,170.0,70.0,6.0,6.0,205.0,251.0,20.0,16.0,215.0,34.0,34.0,37.0,7.0,7.0,0.31,46.0,46.0,49.0,9.0,2,5.0,2
15447,mesh_tecplot_support.C,15.0,35.0,13.0,150.0,273.0,124.0,3.0,3.0,3.0,1.0,63.0,8.0,16.0,11.0,0.0,6.0,546.0,93.0,96.0,25.0,47.0,110.0,232.0,30.0,41.0,58.0,16.0,1.0,41.0,11.0,11.0,12.0,1.0,3.0,1.15,18.0,18.0,19.0,6.0,0,0.0,0
15451,face_quad9.C,11.0,40.0,3.0,61.0,170.0,73.0,7.0,4.0,7.0,1.0,54.0,11.0,40.0,3.0,0.0,3.0,268.0,56.0,119.0,11.0,92.0,29.0,60.0,4.0,91.0,110.0,10.0,6.0,94.0,8.0,5.0,8.0,1.0,1.0,0.24,21.0,12.0,21.0,3.0,19,26.0,21
15454,lmatch.c,28.0,129.0,18.0,65.0,258.0,54.0,30.0,30.0,35.0,14.0,167.0,28.0,124.0,18.0,0.0,2.0,364.0,65.0,248.0,17.0,197.0,54.0,3.0,7.0,193.0,252.0,17.0,6.0,229.0,38.0,38.0,41.0,19.0,7.0,0.22,60.0,60.0,69.0,29.0,2,5.0,2
15456,mesh_smoother_vsmoother.C,10.0,98.0,14.0,265.0,2368.0,426.0,33.0,32.0,40.0,2.0,118.0,10.0,98.0,14.0,0.0,24.0,2967.0,265.0,2362.0,157.0,1794.0,426.0,0.0,6.0,2472.0,3268.0,137.0,5.0,3126.0,121.0,119.0,163.0,14.0,12.0,0.18,793.0,762.0,950.0,51.0,17,18.0,18
15457,partitioner_factory.C,0.0,0.0,0.0,28.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,28.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12.0,11
15458,order.c,13.0,42.0,6.0,80.0,210.0,61.0,8.0,8.0,9.0,1.0,60.0,13.0,39.0,6.0,0.0,5.0,348.0,80.0,196.0,17.0,142.0,61.0,6.0,8.0,177.0,216.0,17.0,15.0,184.0,12.0,12.0,12.0,1.0,4.0,0.31,41.0,41.0,43.0,5.0,2,5.0,2
15459,elem.C,5.0,20.0,3.0,117.0,284.0,63.0,4.0,3.0,4.0,1.0,27.0,4.0,17.0,3.0,0.0,12.0,462.0,99.0,202.0,40.0,113.0,54.0,73.0,36.0,110.0,155.0,36.0,11.0,108.0,16.0,6.0,16.0,3.0,3.0,0.27,53.0,40.0,53.0,16.0,74,84.0,67
15462,factor.c,25.0,232.0,45.0,29.0,238.0,59.0,61.0,61.0,87.0,1.0,300.0,25.0,232.0,45.0,0.0,1.0,324.0,29.0,232.0,9.0,188.0,59.0,0.0,6.0,181.0,242.0,9.0,0.0,233.0,61.0,61.0,87.0,1.0,10.0,0.25,61.0,61.0,87.0,1.0,2,5.0,2
15464,fe_interface.C,16.0,51.0,3.0,270.0,666.0,52.0,10.0,4.0,10.0,9.0,70.0,14.0,47.0,2.0,0.0,13.0,988.0,250.0,612.0,66.0,391.0,47.0,55.0,24.0,277.0,444.0,25.0,47.0,372.0,14.0,6.0,14.0,14.0,2.0,0.08,129.0,55.0,129.0,127.0,29,35.0,25
15465,pqueue.c,6.0,34.0,1.0,105.0,412.0,71.0,7.0,7.0,7.0,3.0,41.0,6.0,34.0,1.0,0.0,12.0,579.0,105.0,411.0,39.0,269.0,71.0,0.0,1.0,283.0,359.0,39.0,64.0,256.0,15.0,15.0,19.0,9.0,6.0,0.17,78.0,78.0,87.0,41.0,2,5.0,2
15466,estmem.c,8.0,32.0,2.0,35.0,96.0,29.0,6.0,6.0,6.0,3.0,41.0,8.0,32.0,2.0,0.0,3.0,157.0,35.0,95.0,10.0,69.0,29.0,0.0,1.0,69.0,87.0,10.0,0.0,77.0,8.0,8.0,8.0,5.0,4.0,0.31,18.0,18.0,18.0,9.0,2,5.0,2
15467,mesh_refinement_smoothing.C,0.0,0.0,0.0,44.0,82.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,8.0,0.0,0.0,0.0,16.0,135.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,20.0,17
15469,mfm2.c,16.0,85.0,7.0,57.0,255.0,45.0,26.0,26.0,30.0,4.0,105.0,16.0,85.0,7.0,0.0,3.0,349.0,57.0,254.0,16.0,195.0,45.0,0.0,1.0,250.0,308.0,14.0,24.0,270.0,58.0,58.0,69.0,7.0,6.0,0.18,77.0,77.0,91.0,14.0,2,5.0,2
15470,fpqueue.c,4.0,20.0,0.0,93.0,281.0,66.0,4.0,4.0,4.0,2.0,25.0,4.0,20.0,0.0,0.0,14.0,440.0,93.0,280.0,37.0,166.0,66.0,0.0,1.0,199.0,248.0,37.0,48.0,163.0,9.0,9.0,12.0,8.0,5.0,0.24,49.0,49.0,56.0,38.0,2,5.0,2
15475,fe_bernstein.C,0.0,0.0,0.0,296.0,962.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408.0,7.0,0.0,0.0,0.0,16.0,1383.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,30.0,19
15477,bucketsort.c,4.0,14.0,0.0,9.0,15.0,19.0,6.0,6.0,6.0,1.0,18.0,4.0,14.0,0.0,0.0,1.0,43.0,9.0,14.0,3.0,8.0,19.0,0.0,1.0,19.0,24.0,3.0,0.0,21.0,6.0,6.0,6.0,1.0,2.0,1.36,6.0,6.0,6.0,1.0,2,5.0,2
15478,edge_edge2.C,4.0,10.0,0.0,22.0,21.0,15.0,3.0,3.0,3.0,1.0,14.0,4.0,10.0,0.0,0.0,2.0,58.0,22.0,20.0,4.0,12.0,15.0,0.0,1.0,12.0,16.0,4.0,0.0,12.0,4.0,4.0,4.0,1.0,1.0,0.75,6.0,6.0,6.0,2.0,16,20.0,17
15482,statistics.C,4.0,12.0,0.0,102.0,168.0,24.0,2.0,2.0,2.0,1.0,17.0,4.0,12.0,0.0,0.0,12.0,291.0,102.0,165.0,58.0,73.0,24.0,0.0,3.0,94.0,121.0,48.0,16.0,57.0,5.0,5.0,5.0,4.0,3.0,0.15,27.0,27.0,27.0,15.0,22,23.0,21
15484,fe_szabab_shape_3D.C,0.0,0.0,0.0,27.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,9.0,0.0,0.0,0.0,16.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,14.0,12
15485,eigenval.c,6.0,37.0,8.0,57.0,265.0,73.0,7.0,7.0,9.0,1.0,52.0,6.0,37.0,8.0,0.0,6.0,387.0,51.0,235.0,32.0,174.0,66.0,26.0,11.0,132.0,172.0,29.0,0.0,143.0,22.0,22.0,29.0,1.0,6.0,0.28,43.0,43.0,56.0,6.0,2,5.0,2
15486,linear_partitioner.C,8.0,23.0,2.0,19.0,26.0,20.0,4.0,4.0,4.0,1.0,33.0,8.0,23.0,2.0,0.0,1.0,65.0,19.0,23.0,6.0,10.0,20.0,0.0,3.0,14.0,17.0,6.0,3.0,8.0,4.0,4.0,4.0,1.0,1.0,0.87,4.0,4.0,4.0,1.0,18,19.0,18
15487,comm.c,3.0,13.0,1.0,49.0,122.0,42.0,2.0,2.0,2.0,1.0,17.0,3.0,13.0,1.0,0.0,9.0,213.0,49.0,121.0,24.0,69.0,42.0,0.0,1.0,84.0,105.0,21.0,0.0,84.0,10.0,10.0,10.0,1.0,3.0,0.35,21.0,21.0,21.0,9.0,2,5.0,2
15489,fm.c,32.0,133.0,16.0,37.0,134.0,31.0,47.0,47.0,57.0,7.0,173.0,32.0,133.0,16.0,0.0,1.0,194.0,37.0,133.0,6.0,103.0,31.0,0.0,1.0,158.0,184.0,6.0,27.0,151.0,47.0,47.0,57.0,7.0,6.0,0.23,47.0,47.0,57.0,7.0,2,5.0,2
15490,mesh_base.C,7.0,24.0,3.0,456.0,1055.0,178.0,4.0,4.0,4.0,1.0,34.0,5.0,18.0,2.0,0.0,35.0,1671.0,287.0,638.0,170.0,367.0,89.0,634.0,42.0,379.0,495.0,135.0,20.0,340.0,18.0,18.0,19.0,9.0,8.0,0.14,135.0,135.0,138.0,43.0,48,51.0,47
15491,gkmetis.c,27.0,101.0,21.0,65.0,202.0,64.0,30.0,30.0,32.0,2.0,148.0,27.0,101.0,21.0,0.0,2.0,331.0,65.0,201.0,24.0,161.0,64.0,0.0,1.0,193.0,245.0,21.0,23.0,201.0,49.0,49.0,53.0,3.0,4.0,0.32,59.0,59.0,63.0,4.0,2,5.0,2
15492,cell_hex8.C,2.0,10.0,8.0,54.0,193.0,179.0,3.0,3.0,3.0,1.0,20.0,2.0,10.0,8.0,0.0,8.0,344.0,45.0,104.0,40.0,68.0,99.0,108.0,6.0,48.0,63.0,14.0,2.0,47.0,6.0,5.0,6.0,3.0,2.0,0.95,21.0,20.0,21.0,14.0,19,25.0,20
15494,quadrature_jacobi.C,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,11
15497,unv_io.C,19.0,66.0,23.0,271.0,748.0,273.0,9.0,7.0,9.0,1.0,100.0,18.0,65.0,23.0,0.0,11.0,1201.0,267.0,717.0,80.0,524.0,270.0,12.0,26.0,436.0,529.0,67.0,22.0,440.0,25.0,18.0,25.0,7.0,3.0,0.38,99.0,76.0,103.0,21.0,20,26.0,22
15498,exact_error_estimator.C,10.0,42.0,11.0,79.0,270.0,84.0,5.0,5.0,6.0,1.0,63.0,10.0,29.0,9.0,0.0,6.0,428.0,75.0,176.0,61.0,111.0,76.0,68.0,50.0,100.0,125.0,41.0,4.0,80.0,12.0,12.0,14.0,4.0,3.0,0.43,32.0,32.0,34.0,9.0,24,28.0,24
15500,laspack_linear_solver.C,0.0,0.0,0.0,60.0,179.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,8.0,0.0,0.0,0.0,15.0,292.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,16.0,13
15501,fe_hierarchic_shape_2D.C,48.0,126.0,16.0,316.0,764.0,110.0,32.0,18.0,37.0,16.0,190.0,48.0,126.0,16.0,0.0,6.0,1190.0,316.0,761.0,142.0,581.0,110.0,0.0,3.0,368.0,560.0,115.0,28.0,417.0,112.0,52.0,128.0,65.0,3.0,0.14,191.0,109.0,223.0,98.0,15,21.0,15
15502,ex8.C,25.0,54.0,57.0,125.0,242.0,279.0,6.0,6.0,7.0,1.0,134.0,25.0,53.0,57.0,0.0,4.0,639.0,125.0,218.0,83.0,149.0,279.0,2.0,22.0,151.0,172.0,76.0,2.0,94.0,10.0,10.0,10.0,1.0,5.0,1.28,23.0,23.0,26.0,4.0,2,6.0,2
15503,amr.cc,33.0,59.0,14.0,79.0,133.0,27.0,7.0,7.0,7.0,1.0,105.0,33.0,59.0,14.0,0.0,2.0,239.0,79.0,120.0,38.0,85.0,27.0,0.0,13.0,97.0,109.0,36.0,4.0,69.0,11.0,11.0,11.0,1.0,5.0,0.23,13.0,13.0,13.0,2.0,0,1.0,0
15507,fe_hierarchic_shape_3D.C,7.0,82.0,11.0,87.0,665.0,109.0,14.0,13.0,14.0,1.0,100.0,7.0,81.0,11.0,0.0,8.0,860.0,87.0,658.0,75.0,414.0,109.0,0.0,7.0,292.0,402.0,35.0,8.0,359.0,88.0,88.0,88.0,3.0,3.0,0.17,113.0,104.0,113.0,10.0,10,13.0,11
15510,ex9.C,17.0,40.0,39.0,90.0,187.0,209.0,5.0,5.0,5.0,1.0,95.0,17.0,40.0,39.0,0.0,4.0,486.0,90.0,167.0,70.0,107.0,209.0,0.0,20.0,110.0,127.0,54.0,1.0,72.0,13.0,13.0,13.0,1.0,6.0,1.25,19.0,19.0,19.0,4.0,2,6.0,2
15511,mesh_refinement.C,0.0,0.0,0.0,144.0,306.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,8.0,0.0,0.0,0.0,16.0,591.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,47.0,42
15512,gzstream.C,0.0,0.0,0.0,37.0,109.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2.0,0.0,0.0,0.0,29.0,172.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,2
15514,edge.C,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,19.0,16
15515,tree.C,0.0,4.0,0.0,22.0,8.0,20.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,50.0,22.0,7.0,2.0,1.0,20.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.86,1.0,1.0,1.0,1.0,11,14.0,13
15517,ex4.C,48.0,66.0,160.0,128.0,152.0,390.0,10.0,10.0,10.0,1.0,271.0,48.0,66.0,160.0,0.0,2.0,664.0,128.0,137.0,57.0,90.0,390.0,0.0,15.0,103.0,119.0,49.0,2.0,68.0,14.0,14.0,14.0,1.0,6.0,2.85,19.0,19.0,19.0,2.0,3,8.0,3
15520,util.c,2.0,8.0,0.0,127.0,270.0,114.0,3.0,3.0,3.0,1.0,10.0,2.0,8.0,0.0,0.0,33.0,511.0,127.0,267.0,65.0,142.0,114.0,0.0,3.0,181.0,255.0,65.0,3.0,187.0,9.0,9.0,9.0,1.0,2.0,0.43,85.0,85.0,85.0,33.0,52,46.0,46
15524,plane.C,1.0,6.0,1.0,65.0,89.0,30.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,0.0,15.0,184.0,65.0,88.0,36.0,31.0,30.0,0.0,1.0,34.0,52.0,30.0,0.0,22.0,2.0,2.0,2.0,1.0,1.0,0.34,17.0,17.0,17.0,15.0,10,12.0,11
15525,fe_monomial.C,9.0,53.0,5.0,101.0,389.0,53.0,23.0,3.0,23.0,5.0,67.0,9.0,47.0,5.0,0.0,7.0,543.0,101.0,346.0,33.0,236.0,53.0,24.0,19.0,104.0,301.0,61.0,11.0,229.0,74.0,7.0,74.0,18.0,3.0,0.15,162.0,23.0,162.0,41.0,16,23.0,16
15526,mesh_smoother_laplace.C,10.0,45.0,15.0,45.0,139.0,64.0,8.0,8.0,10.0,1.0,68.0,10.0,45.0,15.0,0.0,3.0,243.0,45.0,134.0,34.0,80.0,64.0,0.0,5.0,76.0,102.0,33.0,4.0,65.0,12.0,12.0,14.0,1.0,5.0,0.48,25.0,24.0,29.0,3.0,28,32.0,27
15528,libmesh.C,11.0,28.0,11.0,81.0,174.0,75.0,2.0,2.0,2.0,1.0,50.0,9.0,12.0,10.0,0.0,4.0,324.0,71.0,63.0,23.0,43.0,67.0,95.0,60.0,33.0,43.0,16.0,0.0,27.0,4.0,4.0,4.0,1.0,2.0,1.06,9.0,9.0,9.0,4.0,45,50.0,44
15529,ex11.C,32.0,72.0,70.0,75.0,165.0,168.0,12.0,12.0,12.0,1.0,171.0,32.0,72.0,70.0,0.0,2.0,403.0,75.0,146.0,64.0,105.0,168.0,0.0,19.0,124.0,146.0,55.0,1.0,90.0,22.0,22.0,22.0,1.0,6.0,1.15,23.0,23.0,23.0,2.0,2,5.0,2
15530,cell_hex.C,16.0,60.0,13.0,90.0,255.0,77.0,9.0,3.0,9.0,1.0,87.0,16.0,60.0,13.0,0.0,4.0,404.0,88.0,241.0,33.0,195.0,71.0,11.0,5.0,150.0,185.0,34.0,4.0,147.0,12.0,4.0,12.0,1.0,1.0,0.29,34.0,12.0,34.0,4.0,23,29.0,25
15532,selectq.c,19.0,82.0,2.0,65.0,247.0,28.0,10.0,9.0,17.0,5.0,103.0,19.0,82.0,2.0,0.0,3.0,340.0,65.0,246.0,17.0,200.0,28.0,0.0,1.0,471.0,502.0,15.0,3.0,484.0,24.0,22.0,44.0,15.0,2.0,0.11,30.0,28.0,50.0,17.0,2,5.0,2
15534,match.c,43.0,214.0,51.0,47.0,215.0,67.0,45.0,45.0,58.0,4.0,299.0,43.0,210.0,51.0,0.0,1.0,320.0,47.0,210.0,11.0,160.0,67.0,2.0,3.0,171.0,216.0,11.0,11.0,194.0,45.0,45.0,58.0,4.0,6.0,0.32,45.0,45.0,58.0,4.0,4,10.0,4
15535,mdrivers.c,19.0,89.0,2.0,25.0,90.0,19.0,30.0,30.0,33.0,1.0,110.0,19.0,89.0,2.0,0.0,1.0,134.0,25.0,89.0,3.0,54.0,19.0,0.0,1.0,68.0,98.0,3.0,17.0,78.0,30.0,30.0,33.0,1.0,5.0,0.21,30.0,30.0,33.0,1.0,0,0.0,0
15536,mesh_data_xdr_support.C,41.0,78.0,107.0,100.0,160.0,232.0,9.0,9.0,10.0,1.0,226.0,41.0,55.0,103.0,0.0,2.0,492.0,100.0,109.0,24.0,67.0,224.0,42.0,17.0,71.0,78.0,22.0,3.0,53.0,9.0,9.0,10.0,1.0,2.0,2.06,17.0,17.0,19.0,2.0,11,15.0,13
15539,exact_solution.C,1.0,7.0,0.0,14.0,9.0,26.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,1.0,49.0,14.0,7.0,4.0,3.0,26.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.71,1.0,1.0,1.0,1.0,34,45.0,39
